_id,user,bio,bio_tokens,class
5fc1220afd802e608f9871cc,834241299276496897," """"bts army | books & music blogger | dancer\n| blog account: @sarahsmilesblog""""","[""bts"",""army"",""books"",""music"",""blogger"",""dancer"",""n"",""blog"",""account"",""sarahsmilesblog""]",True
5fc1220afd802e608f9871cd,1267103258239213574," """"\u261b","[""u261b""]",False
5fc1220afd802e608f9871ce,904664763212283904," """"#bts: @yunniebun_","[""bts"",""yunniebun_""]",True
5fc1220afd802e608f9871cf,784213658679189504," """"she/her\u270c\ud83c\udffc      blm""""","[""she"",""her"",""u270c"",""ud83c"",""udffc"",""blm""]",False
5fc1220afd802e608f9871d0,1060650541230055426," """"ceo of being the mom friend || shs","[""ceo"",""of"",""being"",""the"",""mom"",""friend"",""shs""]",False
5fc1220afd802e608f9871d1,927571816012505088," """"#jungkook: #1 on hot100 without bundles for 3 weeks  no opinion\u201d | dm open |\u1d52\u1d577 | us army | she/her\u00b9\u2078 | @bts_twt""""","[""jungkook"",""1"",""on"",""hot100"",""without"",""bundles"",""for"",""3"",""weeks"",""no"",""opinion"",""u201d"",""dm"",""open"",""u1d52"",""u1d577"",""us"",""army"",""she"",""her"",""u00b9"",""u2078"",""bts_twt""]",True
5fc1220afd802e608f9871d2,1120362023139733504," """"a dash of salt and a whole lot of suga""""","[""a"",""dash"",""of"",""salt"",""and"",""a"",""whole"",""lot"",""of"",""suga""]",True
5fc1220afd802e608f9871d3,1620411331," """"4 albums no.1 on billrd 200! daesang sweep!! love music!! only bts #btsarmy ot7""""","[""4"",""albums"",""no"",""1"",""on"",""billrd"",""200"",""daesang"",""sweep"",""love"",""music"",""only"",""bts"",""btsarmy"",""ot7""]",True
5fc1220afd802e608f9871d4,957900809370402817," """"\ubc29\ud0c4\uc18c\ub144\ub2e8\ud32c. i'm only bts fan.\uac1c\uc778\ud32c  account.""""","[""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""ud32c"",""i"",""m"",""only"",""bts"",""fan"",""uac1c"",""uc778"",""ud32c"",""account""]",True
5fc1220afd802e608f9871d5,1113802765883584513," """"#jimin: fuck toxic positivity\n\nshe/her   \n                                                                                             army  moa  once","[""jimin"",""fuck"",""toxic"",""positivity"",""n"",""nshe"",""her"",""n"",""army"",""moa"",""once""]",True
5fc1220afd802e608f9871d6,1092651264528109568," """"\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9clove 7\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\n\nfans of bts""""","[""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9clove"",""7"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""n"",""nfans"",""of"",""bts""]",True
5fc1220afd802e608f9871d7,1128652300325609472," """"\ud83d\udc28\ud83d\udc39\ud83d\udc2d\ud83d\udc3f\ud83d\udc25\ud83d\udc2f\ud83d\udc30 \""""\ud835\udcaf\ud835\udc5c\ud835\udcc3\ud835\udcbe\ud835\udc54\ud835\udcbd\ud835\udcc9...\ud835\udcae\ud835\udcc9\ud835\udcbe\ud835\udcc1\ud835\udcc1","[""ud83d"",""udc28"",""ud83d"",""udc39"",""ud83d"",""udc2d"",""ud83d"",""udc3f"",""ud83d"",""udc25"",""ud83d"",""udc2f"",""ud83d"",""udc30"",""ud835"",""udcaf"",""ud835"",""udc5c"",""ud835"",""udcc3"",""ud835"",""udcbe"",""ud835"",""udc54"",""ud835"",""udcbd"",""ud835"",""udcc9"",""ud835"",""udcae"",""ud835"",""udcc9"",""ud835"",""udcbe"",""ud835"",""udcc1"",""ud835"",""udcc1""]",False
5fc1220afd802e608f9871d8,2380015688," """"fan account | kim namjoon | kim seokjin | min yoongi | jung hoseok | park jimin | kim taehyung | jeon jungkook | bts |\nindonesia army""""","[""fan"",""account"",""kim"",""namjoon"",""kim"",""seokjin"",""min"",""yoongi"",""jung"",""hoseok"",""park"",""jimin"",""kim"",""taehyung"",""jeon"",""jungkook"",""bts"",""nindonesia"",""army""]",True
5fc1220afd802e608f9871d9,1010703200368939008," """"army ot7","[""army"",""ot7""]",True
5fc1220afd802e608f9871da,842733315324952576," """"fan account ~ i will love and trust you for a long time @bts_twt (backup acc: @brrbrr_ssi)""""","[""fan"",""account"",""i"",""will"",""love"",""and"",""trust"",""you"",""for"",""a"",""long"",""time"",""bts_twt"",""backup"",""acc"",""brrbrr_ssi""]",True
5fc1220afd802e608f9871db,394073970," """"\ud83d\udcaateamwork makes the dream work are bulletproof \n\nlouder than bombs  i live \n\n\ubc29\ud0c4\uc18c\ub144\ub2e8\ud83d\udd0d\ud83d\udc9c\ud83d\udd0e\uc544\ubbf8\n\n\n\u2661t7 \n \narmy\n@bts_twt""""","[""ud83d"",""udcaateamwork"",""makes"",""the"",""dream"",""work"",""are"",""bulletproof"",""n"",""nlouder"",""than"",""bombs"",""i"",""live"",""n"",""n"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""ud83d"",""udd0d"",""ud83d"",""udc9c"",""ud83d"",""udd0e"",""uc544"",""ubbf8"",""n"",""n"",""n"",""u2661t7"",""n"",""narmy"",""n"",""bts_twt""]",True
5fc1220afd802e608f9871dc,782477404241469440," """"\ud83c\uddf0\ud83c\uddf7\ud83c\uddf5\ud83c\uddf0 | @bts_twt | @bts_bighit | @bighitent | @bt21_ | 2016.09.28- | |","[""ud83c"",""uddf0"",""ud83c"",""uddf7"",""ud83c"",""uddf5"",""ud83c"",""uddf0"",""bts_twt"",""bts_bighit"",""bighitent"",""bt21_"",""2016"",""09"",""28""]",True
5fc1220afd802e608f9871dd,1172076643898159104," """"only love for bangtan\ud83d\udc9c\ud83d\udc9c bts\u2019s new single is out now""""","[""only"",""love"",""for"",""bangtan"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""bts"",""u2019s"",""new"",""single"",""is"",""out"",""now""]",True
5fc1220afd802e608f9871de,901887859384229888," """"bts and army forever","[""bts"",""and"",""army"",""forever""]",True
5fc1220afd802e608f9871df,1146782911531757569," """"she/her https://youtu.be/mpvdgovjrq0""""","[""she"",""her"",""https"",""youtu"",""be"",""mpvdgovjrq0""]",False
5fc1220afd802e608f9871e0,1190441314543788032," """"\uc544\uc784\uc544\ubbf8""""","[""uc544"",""uc784"",""uc544"",""ubbf8""]",False
5fc1220afd802e608f9871e1,919850863727804416," """"fan acc. #bts #\ud835\udd3b\ud835\udd50\u2115\ud835\udd38\ud835\udd44\ud835\udd40\ud835\udd4b\ud835\udd3c""""","[""fan"",""acc"",""bts"",""ud835"",""udd3b"",""ud835"",""udd50"",""u2115"",""ud835"",""udd38"",""ud835"",""udd44"",""ud835"",""udd40"",""ud835"",""udd4b"",""ud835"",""udd3c""]",True
5fc1220afd802e608f9871e2,1248423920912363521, nan,"[""nan""]",False
5fc1220afd802e608f9871e3,793929265196703744," """"jisung reacted with\ud83d\udd25: free the uygher muslims!!""""","[""jisung"",""reacted"",""with"",""ud83d"",""udd25"",""free"",""the"",""uygher"",""muslims""]",False
5fc1220afd802e608f9871e4,1188031360260173825," """"\ud83c\udf3cfalling in love with yourself is the first secret of happiness\ud83c\udf3c~~~\ud83c\udf3cdream big  reach higher\ud83c\udf3c""""","[""ud83c"",""udf3cfalling"",""in"",""love"",""with"",""yourself"",""is"",""the"",""first"",""secret"",""of"",""happiness"",""ud83c"",""udf3c"",""ud83c"",""udf3cdream"",""big"",""reach"",""higher"",""ud83c"",""udf3c""]",False
5fc1220afd802e608f9871e5,970382272066195462," """"je t'aime plus qu'hier mais moins que demain #bts - 20/10/2018 07/06/2019 08/06/2019 #thankyouforstayingbts""""","[""je"",""t"",""aime"",""plus"",""qu"",""hier"",""mais"",""moins"",""que"",""demain"",""bts"",""20"",""10"",""2018"",""07"",""06"",""2019"",""08"",""06"",""2019"",""thankyouforstayingbts""]",True
5fc1220afd802e608f9871e6,919701072251305984," """"army since ynwa era (february 2017)\n- ot7 (you follow me  i will follow back\ud83d\ude01\ninterest: bts  army  anime)""""","[""army"",""since"",""ynwa"",""era"",""february"",""2017"",""n"",""ot7"",""you"",""follow"",""me"",""i"",""will"",""follow"",""back"",""ud83d"",""ude01"",""ninterest"",""bts"",""army"",""anime""]",True
5fc1220afd802e608f9871e7,1021919008856199169, nan,"[""nan""]",False
5fc1220afd802e608f9871e8,859943690," """"\ud83d\udc9c ~ #map_of_the_soul_persona ~","[""ud83d"",""udc9c"",""map_of_the_soul_persona""]",False
5fc1220afd802e608f9871e9,2302324237," """"bts karen v.  from ecuador karenzzzzx""""","[""bts"",""karen"",""v"",""from"",""ecuador"",""karenzzzzx""]",True
5fc1220afd802e608f9871ea,1165434789094207488," """"~ bts ot7 ~ fan account ~ human ~ taekooker ~ fic reader/writer sometimes ~ s/h ~\n\n\n\npurple means i will love and trust you for a long time - kim taehyung","[""bts"",""ot7"",""fan"",""account"",""human"",""taekooker"",""fic"",""reader"",""writer"",""sometimes"",""s"",""h"",""n"",""n"",""n"",""npurple"",""means"",""i"",""will"",""love"",""and"",""trust"",""you"",""for"",""a"",""long"",""time"",""kim"",""taehyung""]",True
5fc1220afd802e608f9871eb,4782349104," """"international pop k sensation sunshine rainbow traditional transfer usb hub shrimp bts""""","[""international"",""pop"",""k"",""sensation"",""sunshine"",""rainbow"",""traditional"",""transfer"",""usb"",""hub"",""shrimp"",""bts""]",True
5fc1220afd802e608f9871ec,3308939851," """"i edit i art i breath air for no reason""""","[""i"",""edit"",""i"",""art"",""i"",""breath"",""air"",""for"",""no"",""reason""]",False
5fc1220afd802e608f9871ed,471541754," """"staneio tanto grupo q nem deve caber aqui ~fan account~""""","[""staneio"",""tanto"",""grupo"",""q"",""nem"",""deve"",""caber"",""aqui"",""fan"",""account""]",False
5fc1220afd802e608f9871ee,1220425050240835584," """"\ud83c\udfb6\ud83c\udfb5\ud83d\udcfd\ufe0f\ud83c\udfac music lights up my life""""","[""ud83c"",""udfb6"",""ud83c"",""udfb5"",""ud83d"",""udcfd"",""ufe0f"",""ud83c"",""udfac"",""music"",""lights"",""up"",""my"",""life""]",False
5fc1220afd802e608f9871ef,1239800436808249344," """"\u2728 it is true that the more light upon us  the more the shadows appear. what a relief that we are 7  what a relief that we are together\u2728|ot7 bangtansoulmates|""""","[""u2728"",""it"",""is"",""true"",""that"",""the"",""more"",""light"",""upon"",""us"",""the"",""more"",""the"",""shadows"",""appear"",""what"",""a"",""relief"",""that"",""we"",""are"",""7"",""what"",""a"",""relief"",""that"",""we"",""are"",""together"",""u2728"",""ot7"",""bangtansoulmates""]",False
5fc1220afd802e608f9871f0,737774276510666756," """"#jin said : stream stay gold   epiphany  persona and on""""","[""jin"",""said"",""stream"",""stay"",""gold"",""epiphany"",""persona"",""and"",""on""]",True
5fc1220afd802e608f9871f1,455059631," """"@bts_twt @bts_bighit\n#\ubc29\ud0c4\uc18c\ub144\ub2e8 \nbts hot100 + 010920\nbts130613""""","[""bts_twt"",""bts_bighit"",""n"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""nbts"",""hot100"",""010920"",""nbts130613""]",True
5fc1220afd802e608f9871f2,2380015688," """"fan account | kim namjoon | kim seokjin | min yoongi | jung hoseok | park jimin | kim taehyung | jeon jungkook | bts |\nindonesia army""""","[""fan"",""account"",""kim"",""namjoon"",""kim"",""seokjin"",""min"",""yoongi"",""jung"",""hoseok"",""park"",""jimin"",""kim"",""taehyung"",""jeon"",""jungkook"",""bts"",""nindonesia"",""army""]",True
5fc1220afd802e608f9871f3,1206885168356528128," """"fan account of @bts_twt | | she/her""""","[""fan"",""account"",""of"",""bts_twt"",""she"",""her""]",True
5fc1220afd802e608f9871f4,1168821282533543936," """"\u263c\ud835\ude0b\ud835\ude30\ud835\ude2f'\ud835\ude35 in to","[""u263c"",""ud835"",""ude0b"",""ud835"",""ude30"",""ud835"",""ude2f"",""ud835"",""ude35"",""in"",""to""]",False
5fc1220afd802e608f9871f5,1300803474," """"even in the desert the rain can fall""""","[""even"",""in"",""the"",""desert"",""the"",""rain"",""can"",""fall""]",False
5fc1220afd802e608f9871f6,1133190193677160448, nan,"[""nan""]",False
5fc1220afd802e608f9871f7,1197249791400521735," """"irish fan account for @bts_twt the genre is #bts. bts supporter and voter.  love you more than love  army\u201d #rm  2020\ud83d\udc96\ud83d\udc96\ud83d\udc96 also an ff7 fan""""","[""irish"",""fan"",""account"",""for"",""bts_twt"",""the"",""genre"",""is"",""bts"",""bts"",""supporter"",""and"",""voter"",""love"",""you"",""more"",""than"",""love"",""army"",""u201d"",""rm"",""2020"",""ud83d"",""udc96"",""ud83d"",""udc96"",""ud83d"",""udc96"",""also"",""an"",""ff7"",""fan""]",True
5fc1220afd802e608f9871f8,820640949684551682, nan,"[""nan""]",False
5fc1220afd802e608f9871f9,270934811," """"bighit stand and join affiliated camps. | |","[""bighit"",""stand"",""and"",""join"",""affiliated"",""camps""]",True
5fc1220afd802e608f9871fa,1093069663096004609," """"average american lady""""","[""average"",""american"",""lady""]",False
5fc1220afd802e608f9871fb,1263513142354722818," """"\u2022trying my best fan account she/her\u2022 23\u2022 stream d-2","[""u2022trying"",""my"",""best"",""fan"",""account"",""she"",""her"",""u2022"",""23"",""u2022"",""stream"",""d"",""2""]",False
5fc1220afd802e608f9871fc,1262755797211082753," """"\u2661__ @bts_twt\n#btsarmy""""","[""u2661__"",""bts_twt"",""n"",""btsarmy""]",True
5fc1220afd802e608f9871fd,2215941927," """"stay mad then""""","[""stay"",""mad"",""then""]",False
5fc1220afd802e608f9871fe,932164537217888256," """"fan acc / muslim army / ot7 / @bts_twt""""","[""fan"",""acc"",""muslim"",""army"",""ot7"",""bts_twt""]",True
5fc1220afd802e608f9871ff,1120362023139733504," """"a dash of salt and a whole lot of suga""""","[""a"",""dash"",""of"",""salt"",""and"",""a"",""whole"",""lot"",""of"",""suga""]",True
5fc1220afd802e608f987200,1166470788695887874," """"life goes on  so let's live on""""","[""life"",""goes"",""on"",""so"",""let"",""s"",""live"",""on""]",False
5fc1220afd802e608f987201,808957603736760320," """"army | i hate the sun & people | fan account | ot7 | writer | pok\u00e9mon trainer | she/her | | fan of billboard hot100 #1 singers""""","[""army"",""i"",""hate"",""the"",""sun"",""people"",""fan"",""account"",""ot7"",""writer"",""pok"",""u00e9mon"",""trainer"",""she"",""her"",""fan"",""of"",""billboard"",""hot100"",""1"",""singers""]",True
5fc1220afd802e608f987202,198256061," """"\ud83d\udc9cbeauty may be dangerous  but intelligence is lethal!\ud83d\udc9c #truelove!\ud83e\udd0d\u2077\n#fearless!\ud83d\udc51\n#\ud83d\udc2c""""","[""ud83d"",""udc9cbeauty"",""may"",""be"",""dangerous"",""but"",""intelligence"",""is"",""lethal"",""ud83d"",""udc9c"",""truelove"",""ud83e"",""udd0d"",""u2077"",""n"",""fearless"",""ud83d"",""udc51"",""n"",""ud83d"",""udc2c""]",False
5fc1220afd802e608f987203,838319889542586368," """"bts/monsta x/txt bts rose bowl may 4th and 5th insta&snap- urnima99 the smell version of pigmented ??\u201d-joseph 2019","[""bts"",""monsta"",""x"",""txt"",""bts"",""rose"",""bowl"",""may"",""4th"",""and"",""5th"",""insta"",""snap"",""urnima99"",""the"",""smell"",""version"",""of"",""pigmented"",""u201d"",""joseph"",""2019""]",True
5fc1220afd802e608f987204,1024884268160307207," """"army\ud83d\ude0a\ni purple  bts","[""army"",""ud83d"",""ude0a"",""ni"",""purple"",""bts""]",True
5fc1220afd802e608f987205,835936855409446912," """"still with you""""","[""still"",""with"",""you""]",False
5fc1220afd802e608f987206,1108359661311455232," """"\uc2e0\ub514\u2728 pizza goblin  bog witch  idiot. 30s  she/her // joon bday header and icon @jiminssi_ifya""""","[""uc2e0"",""ub514"",""u2728"",""pizza"",""goblin"",""bog"",""witch"",""idiot"",""30s"",""she"",""her"",""joon"",""bday"",""header"",""and"",""icon"",""jiminssi_ifya""]",True
5fc1220afd802e608f987207,860612289069813760, nan,"[""nan""]",False
5fc1220afd802e608f987208,1107876193603248128," """"\uc624\uc9c1 / /\nbts fan account""""","[""uc624"",""uc9c1"",""nbts"",""fan"",""account""]",False
5fc1220afd802e608f987209,1091422203307089921," """"ot7! bangtan gets me through all the bad times is everywhere keep going\u201d - she/they - fan account""""","[""ot7"",""bangtan"",""gets"",""me"",""through"",""all"",""the"",""bad"",""times"",""is"",""everywhere"",""keep"",""going"",""u201d"",""she"",""they"",""fan"",""account""]",True
5fc1220afd802e608f98720a,216204105," """"this attic of an account was unused&untouched gathering dust for years until 7 talented individuals came over to hang out.\ni live in the attic now.\ndb5k~forever""""","[""this"",""attic"",""of"",""an"",""account"",""was"",""unused"",""untouched"",""gathering"",""dust"",""for"",""years"",""until"",""7"",""talented"",""individuals"",""came"",""over"",""to"",""hang"",""out"",""ni"",""live"",""in"",""the"",""attic"",""now"",""ndb5k"",""forever""]",False
5fc1220afd802e608f98720b,1087669105669357569, nan,"[""nan""]",False
5fc1220afd802e608f98720c,961973752601837568," """"if something happens to me i want every new bts album to be taken to my rest place and be regularly updated. 93liner. fan account. she/her""""","[""if"",""something"",""happens"",""to"",""me"",""i"",""want"",""every"",""new"",""bts"",""album"",""to"",""be"",""taken"",""to"",""my"",""rest"",""place"",""and"",""be"",""regularly"",""updated"",""93liner"",""fan"",""account"",""she"",""her""]",True
5fc1220afd802e608f98720d,1120397955121451015," """"capitalism is overrated~ min yoongi @koyaadulting is my soulmate. !!fan account!! she/her pan\ud83c\udff3\ufe0f\u200d\ud83c\udf08""""","[""capitalism"",""is"",""overrated"",""min"",""yoongi"",""koyaadulting"",""is"",""my"",""soulmate"",""fan"",""account"",""she"",""her"",""pan"",""ud83c"",""udff3"",""ufe0f"",""u200d"",""ud83c"",""udf08""]",True
5fc1220afd802e608f98720e,922099779957428225," """"mostly kookmin  katsudeku  sheith & wangxian || she/her || demiro ace","[""mostly"",""kookmin"",""katsudeku"",""sheith"",""wangxian"",""she"",""her"",""demiro"",""ace""]",False
5fc1220afd802e608f98720f,1197896911102992384," """"thanh xu\u00e2n l\u00e0 c\u1eadu jeon jungkook","[""thanh"",""xu"",""u00e2n"",""l"",""u00e0"",""c"",""u1eadu"",""jeon"",""jungkook""]",True
5fc1220afd802e608f987210,1051730949430542338," """"\ud83c\udf38she/her\ud83c\udf38dutch+nigerian\ud83c\udf3817\ud83c\udf38multi\ud83c\udf386ft\ud83c\udf38 #blacklivesmatter""""","[""ud83c"",""udf38she"",""her"",""ud83c"",""udf38dutch"",""nigerian"",""ud83c"",""udf3817"",""ud83c"",""udf38multi"",""ud83c"",""udf386ft"",""ud83c"",""udf38"",""blacklivesmatter""]",False
5fc1220afd802e608f987211,1077392808485376001," """"\ud83d\udc9c\ud83d\udc9b\ud83d\udc9a\ud83d\udc99\u2665\ufe0f\u2764\ufe0f""""","[""ud83d"",""udc9c"",""ud83d"",""udc9b"",""ud83d"",""udc9a"",""ud83d"",""udc99"",""u2665"",""ufe0f"",""u2764"",""ufe0f""]",False
5fc1220afd802e608f987212,922099779957428225," """"mostly kookmin  katsudeku  sheith & wangxian || she/her || demiro ace","[""mostly"",""kookmin"",""katsudeku"",""sheith"",""wangxian"",""she"",""her"",""demiro"",""ace""]",False
5fc1220afd802e608f987213,1116860696673882114," """"ot7 army est. 2018  life goes on. let's live on. \n1+1+2+2+1=7 on billboard hot100! / header: @gladioluspjm\n\nregister to #vote2020! link below on how.""""","[""ot7"",""army"",""est"",""2018"",""life"",""goes"",""on"",""let"",""s"",""live"",""on"",""n1"",""1"",""2"",""2"",""1"",""7"",""on"",""billboard"",""hot100"",""header"",""gladioluspjm"",""n"",""nregister"",""to"",""vote2020"",""link"",""below"",""on"",""how""]",True
5fc1220afd802e608f987214,4137758476," """"love for bts since 2013. you can find all about them on this account. i'm army  always supporting bts kings.""""","[""love"",""for"",""bts"",""since"",""2013"",""you"",""can"",""find"",""all"",""about"",""them"",""on"",""this"",""account"",""i"",""m"",""army"",""always"",""supporting"",""bts"",""kings""]",True
5fc1220afd802e608f987215,1113041059406327808," """"ot7 || book addicted || trying to find out what to do with my existence || life goal: be a sunshine like hobi || b-army  || eng/pt-br""""","[""ot7"",""book"",""addicted"",""trying"",""to"",""find"",""out"",""what"",""to"",""do"",""with"",""my"",""existence"",""life"",""goal"",""be"",""a"",""sunshine"",""like"",""hobi"",""b"",""army"",""eng"",""pt"",""br""]",True
5fc1220afd802e608f987216,880799997440249856," """"26/ace\u2660\ufe0f/\ud83c\uddeb\ud83c\uddee/bts a.r.m.y\ud83d\udc9c/moa\ud83d\udc99/carat\ud83d\udc8e/moomoo\ud83c\udf31\ninsta: kaicore\nretwiittauksen ammattilainen""""","[""26"",""ace"",""u2660"",""ufe0f"",""ud83c"",""uddeb"",""ud83c"",""uddee"",""bts"",""a"",""r"",""m"",""y"",""ud83d"",""udc9c"",""moa"",""ud83d"",""udc99"",""carat"",""ud83d"",""udc8e"",""moomoo"",""ud83c"",""udf31"",""ninsta"",""kaicore"",""nretwiittauksen"",""ammattilainen""]",True
5fc1220afd802e608f987217,819866578514636801," """"\u2018 @bts_twt","[""u2018"",""bts_twt""]",True
5fc1220afd802e608f987218,870146068020953089, nan,"[""nan""]",False
5fc1220afd802e608f987219,1266119756274229248," """"i am karen and a fan of bts. opinionated and against hate and for respect. there will be bts content. i\u2019m way over 18 ot7  biased @ielsewheres.""""","[""i"",""am"",""karen"",""and"",""a"",""fan"",""of"",""bts"",""opinionated"",""and"",""against"",""hate"",""and"",""for"",""respect"",""there"",""will"",""be"",""bts"",""content"",""i"",""u2019m"",""way"",""over"",""18"",""ot7"",""biased"",""ielsewheres""]",True
5fc1220afd802e608f98721a,1246935639808831489," """"\uce60\ud0c4 eng/kor","[""uce60"",""ud0c4"",""eng"",""kor""]",False
5fc1220afd802e608f98721b,1014834526445449216," """"\ud83d\udd87 bangtan said stream on and dynamite. fan account of @bts_twt and @bbrightvc","[""ud83d"",""udd87"",""bangtan"",""said"",""stream"",""on"",""and"",""dynamite"",""fan"",""account"",""of"",""bts_twt"",""and"",""bbrightvc""]",True
5fc1220afd802e608f98721c,936536004625756160, nan,"[""nan""]",False
5fc1220afd802e608f98721d,1142798880," """"after all  music always save my life  thanks bts.    in       \n   +   = forever fan account""""","[""after"",""all"",""music"",""always"",""save"",""my"",""life"",""thanks"",""bts"",""in"",""n"",""forever"",""fan"",""account""]",True
5fc1220afd802e608f98721e,2922142978, nan,"[""nan""]",False
5fc1220afd802e608f98721f,951836313497620481," """"joonie love bot.","[""joonie"",""love"",""bot""]",True
5fc1220afd802e608f987220,1126217502," """"1+1+2+2+1=7\n-the worst thing could be the best thing ever-\ncan't hold me down cause you know i'm a fighter-bts 2020""""","[""1"",""1"",""2"",""2"",""1"",""7"",""n"",""the"",""worst"",""thing"",""could"",""be"",""the"",""best"",""thing"",""ever"",""ncan"",""t"",""hold"",""me"",""down"",""cause"",""you"",""know"",""i"",""m"",""a"",""fighter"",""bts"",""2020""]",True
5fc1220afd802e608f987221,1168818458060054528," """"una pin up en su casa.""""","[""una"",""pin"",""up"",""en"",""su"",""casa""]",False
5fc1220afd802e608f987222,2149975795," """"@bts_twt 090618 & 050519","[""bts_twt"",""090618"",""050519""]",True
5fc1220afd802e608f987223,988438935272607750," """".\n.\n.\n.\n.""""","[""n"",""n"",""n"",""n""]",False
5fc1220afd802e608f987224,1119156333398204416," """"bts army""""","[""bts"",""army""]",True
5fc1220afd802e608f987225,858887296636129280," """"fan account""""","[""fan"",""account""]",False
5fc1220afd802e608f987226,718912954087956480," """"english teacher in korea. masters degree in criminal justice. bts and casting crowns are my favorite groups. i enjoy singing and relaxing watching movies/tv.""""","[""english"",""teacher"",""in"",""korea"",""masters"",""degree"",""in"",""criminal"",""justice"",""bts"",""and"",""casting"",""crowns"",""are"",""my"",""favorite"",""groups"",""i"",""enjoy"",""singing"",""and"",""relaxing"",""watching"",""movies"",""tv""]",True
5fc1220afd802e608f987227,757514617451077632," """"one small person can dream the biggest dream  paint the largest picture  and make endless possibilities come true. -yoongi\nshe/her/they/them idk | bi | 17""""","[""one"",""small"",""person"",""can"",""dream"",""the"",""biggest"",""dream"",""paint"",""the"",""largest"",""picture"",""and"",""make"",""endless"",""possibilities"",""come"",""true"",""yoongi"",""nshe"",""her"",""they"",""them"",""idk"",""bi"",""17""]",True
5fc1220afd802e608f987228,56347668," """"always keep the faith. let\u2019s help heal our world.""""","[""always"",""keep"",""the"",""faith"",""let"",""u2019s"",""help"",""heal"",""our"",""world""]",False
5fc1220afd802e608f987229,1018947222283735045," """"light it up like dynamite""""","[""light"",""it"",""up"",""like"",""dynamite""]",False
5fc1220afd802e608f98722a,1077804898102571008," """"latinx. trying to gain energy to write. also  bts army fan account""""","[""latinx"",""trying"",""to"",""gain"",""energy"",""to"",""write"",""also"",""bts"",""army"",""fan"",""account""]",True
5fc1220afd802e608f98722b,1173679318444040192, nan,"[""nan""]",False
5fc1220afd802e608f98722c,952248786243420161," """"\ud83c\udde8\ud83c\uddf4   army ~   cassiopeia  ~ 4nia/ a-ing  ~ waanjai""""","[""ud83c"",""udde8"",""ud83c"",""uddf4"",""army"",""cassiopeia"",""4nia"",""a"",""ing"",""waanjai""]",True
5fc1220afd802e608f98722d,1097137328773058560," """"\ud835\udcd5\ud835\udcf2\ud835\udcf7\ud835\udcea\ud835\udcf5\ud835\udcf6\ud835\udcee\ud835\udcf7\ud835\udcfd\ud835\udcee ","[""ud835"",""udcd5"",""ud835"",""udcf2"",""ud835"",""udcf7"",""ud835"",""udcea"",""ud835"",""udcf5"",""ud835"",""udcf6"",""ud835"",""udcee"",""ud835"",""udcf7"",""ud835"",""udcfd"",""ud835"",""udcee""]",False
5fc1220afd802e608f98722e,1002153815292891136," """"the genre is #bts | she/her""""","[""the"",""genre"",""is"",""bts"",""she"",""her""]",True
5fc1220afd802e608f98722f,942771737632038912," """"find your name and find your voice by speaking urself(fan account) @bts_twt""""","[""find"",""your"",""name"",""and"",""find"",""your"",""voice"",""by"",""speaking"",""urself"",""fan"",""account"",""bts_twt""]",True
5fc1220afd802e608f987230,896961929851183106, nan,"[""nan""]",False
5fc1220afd802e608f987231,1055514770776973313," """"you\u2019ve shown me i have reasons\ni should love myself @bts_twt #army/astro\ud83e\udde1/monsta x/mamamoo/harry styles\u2764/txt\ud83d\udc9b/jackson wang\ud83d\udda4/enhypen/n.flying""""","[""you"",""u2019ve"",""shown"",""me"",""i"",""have"",""reasons"",""ni"",""should"",""love"",""myself"",""bts_twt"",""army"",""astro"",""ud83e"",""udde1"",""monsta"",""x"",""mamamoo"",""harry"",""styles"",""u2764"",""txt"",""ud83d"",""udc9b"",""jackson"",""wang"",""ud83d"",""udda4"",""enhypen"",""n"",""flying""]",True
5fc1220afd802e608f987232,1245020784432578560, nan,"[""nan""]",False
5fc1220afd802e608f987233,4612011735," """"#\ubc29\ud0c4\uc18c\ub144\ub2e8: you gave me the best of me... | 4\ub144\ucc28 | fanaccount for bts | @jjk_euphoriarue | yoongi replied to my weverse post 191117""""","[""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""you"",""gave"",""me"",""the"",""best"",""of"",""me"",""4"",""ub144"",""ucc28"",""fanaccount"",""for"",""bts"",""jjk_euphoriarue"",""yoongi"",""replied"",""to"",""my"",""weverse"",""post"",""191117""]",True
